url,latitude,longitude,restaurant_id,address,pincode
https://www.zomato.com/bangalore/polar-bear-nagarbhavi,12.96116994,77.51039699,18359111,"1/A,Sri Gurukrupa Layout,80 Feet Main Road,Nagarbhavi,Bangalore,India",
https://www.zomato.com/bangalore/smoodies-whitefield-bangalore,12.997465,77.70087,18867165,"4th Cross,Dyavasandra Industrial Area,Whitefield,Bangalore,India",
https://www.zomato.com/bangalore/drunken-monkey-jayanagar-bangalore,12.92902998,77.58158047,19144369,"45,6th C Main Road,Block 4,Jayanagar,Bangalore,India",
https://www.zomato.com/bangalore/h%C3%A4agen-dazs-whitefield-bangalore,12.9976229,77.6970703,18333163,"Ground Floor,Phoenix Market City,Whitefield,Bangalore,Phoenix Marketcity Bangalore,India",
https://www.zomato.com/bangalore/kunafa-world-frazer-town-bangalore,12.99541617,77.61420686,19168677,"39/1-2,Gold Mani,Cleveland Town,Pulikeshi Nagar,Coles Road,Frazer Town,Bangalore,India",
https://www.zomato.com/bangalore/s-v-sagar-vasanth-nagar-bangalore,12.99502121,77.60297343,18985880,"65/2,Millers Road,Benson Town,Behind Cantonment Railway Station,Vasanth Nagar,Bangalore,India",
https://www.zomato.com/bangalore/kulkarnis-new-uttara-karnataka-food-speciality-stores-jp-nagar-bangalore,12.90502908,77.58503482,18575059,"107,KR Layout,Phase 6,Puttenahalli Road,JP Nagar,Bangalore,India",
https://www.zomato.com/bangalore/gharwaala-tiffin-hsr-bangalore,12.91557232,77.64905144,19189036,"2064,Siri Iris,13 Cross,24 Main Road,1 Sector,Vanganahalli,HSR Layout,HSR,Bangalore,India",
https://www.zomato.com/bangalore/asha-sweets-centre-basavanagudi,12.94556659,77.57112388,59189,"26/3,Bugle Rock Road,Gandhi Bazaar,Basavanagudi,Bangalore,India",
https://www.zomato.com/bangalore/uthra-1-indiranagar,12.97843626,77.63987325,18575150,"6,2nd Floor,Binnamangala 1st Stage,Near Yes Bank,C.M.H Road,Indiranagar,Bangalore,India",
https://www.zomato.com/bangalore/sanjay-super-chats-and-juice-jayanagar-bangalore,12.9176651,77.59220235,18867435,"Near Jain College,9th Block,Jayanagar,Bangalore,India",
https://www.zomato.com/bangalore/arun-ice-creams-jalahalli-bangalore,13.04193494,77.50488572,18927617,"111,Manjunatha Building,Nelagharanahalli Main Road,Nagasandra Post,Rukmini Nagar,Jalahalli,Bangalore,India",
https://www.zomato.com/bangalore/the-waffle-shop-rt-nagar-bangalore,13.03388801,77.60908518,19423551,"119,Aashkar Plaza,1st Cross,KHB Colony Main Road,Kanaka Nagar,RT Nagar,Bangalore,India",
https://www.zomato.com/bangalore/kanti-sweets-jalahalli-bangalore,13.07041459,77.55554158,18181358,"1243,6th Cross,2nd Block,BEL Layout,Vidyaranyapura,Jalahalli,Bangalore,India",
https://www.zomato.com/bangalore/lassi-shop-mg-road-bangalore,12.97561835,77.61466384,18600942,"111/11,Dickenson Road,Next To Bhima Jewellers,MG Road,Bangalore,India",
https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-marathahalli-bangalore,12.94989311,77.7125809,19538488,"187,9th Cross,Manjunatha Layout,Munnakolala,BBMP,Marathahalli,Bangalore,India",
https://www.zomato.com/bangalore/kanti-sweets-2-jalahalli-bangalore,13.05666607,77.54689381,19143671,"1 & 2,Jaarakabande Kaval,Ashoka Complex,Gangamma Circle,Jalahalli,Bangalore,India",
https://www.zomato.com/bangalore/nic-natural-ice-creams-sahakara-nagar-bangalore,13.05910386,77.57988196,19316309,"Shop 29,Kodigehalli Main Road,BB Nagar,Sahakara Nagar,Bangalore,India",
https://www.zomato.com/bangalore/the-health-company-1-shanti-nagar-bangalore,12.96123954,77.59820782,19569004,"6/3,5th Cross,Bangiappa Layout,Lakshmi Road,Shanti Nagar,Bangalore,India",
https://www.zomato.com/bangalore/mausia-paan-beeda-shop-jakkur-bangalore,13.067777,77.6325,19290516,"MCECHS Layout Main Road,Sri Balaji Krupa Layout,R.K Hegde Nagar,Jakkur,Bangalore,India",
https://www.zomato.com/bangalore/lavonne-st-marks-road-bangalore,12.9694169,77.60047294,19142873,"4/2,Ground Floor,Samrah Plaza,St. Marks Road,Bangalore,India",
https://www.zomato.com/bangalore/shakespert-1-banashankari-bangalore,12.92603996,77.56452966,19420367,"Shop 3,941,Mahalakshmi Mansion,21st Main Road,Siddanna Layout,Stage 2,Opposite BDA Complex,Banashankari,Bangalore,India",
https://www.zomato.com/bangalore/hari-super-sandwich-2-vijay-nagar-bangalore,12.96486887,77.53902923,19240812,"1875/36,5th Main,Vijay Nagar,Bangalore,India",
https://www.zomato.com/bangalore/shawarma-adda-bommanahalli-bangalore,12.90570818,77.62945857,19548894,"172/2,Shop 1,BKL Building,Hosur Road,Near Krishna Theatre,Bommanahalli,Bangalore,India",
https://www.zomato.com/bangalore/natural-ice-cream-hsr-bangalore,12.91062004,77.63805371,19310242,"Shop 1669/A,14th Main,7th Sector,HSR,Bangalore,India",
https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-bellandur-bangalore,12.927338,77.67591,19428605,"1 & 2,23,3rd Cross,Near BBMP Office,Bellandur,Bangalore,India",
https://www.zomato.com/bangalore/natural-ice-cream-yelahanka-bangalore,13.09263314,77.58649997,19481569,"971/1,Nivasa Building,Sector-A,Yelahanka,Bangalore,India",
https://www.zomato.com/bangalore/nashta-express-btm-bangalore,12.91081971,77.60984458,19379924,"1195,16th Main,5th C Cross,BTM 2nd Stage,BTM,Bangalore,India",
https://www.zomato.com/bangalore/nic-natural-ice-creams-sanjay-nagar-bangalore,13.03218622,77.57129587,19316364,"10th,3rd Main Road,Jaladarshini Layout,Geddaahalli,Near Ramalah Hospital,North R.M.V.Extension,Sanjay Nagar,Bangalore,India",
https://www.zomato.com/bangalore/frozen-bottle-1-varthur-main-road-whitefield-bangalore,12.92863817,77.7384223,19093758,"786,611/214/6/46/1,Vinayaka Nagar,Gunjur Village,Varthur Main Road,Whitefield,Bangalore,India",
https://www.zomato.com/bangalore/rogos-kitchen-btm-bangalore,12.91290207,77.61002228,19503907,"766/A,16th Main,2nd Stage,BTM,Bangalore,India",
https://www.zomato.com/bangalore/aunt-annies-homely-sandwiches-hsr-bangalore,12.91356449,77.63820425,19440931,"Site 28,MCH Society,Sector 4,HSR,Bangalore,India",
https://www.zomato.com/bangalore/fettle-pool-organic-shakes-nagarbhavi-bangalore,12.97036309,77.49431144,19314889,"2320,2nd Floor,D Group Layout,Mudinapalaya Main Road,Annapurneshwari Nagar,Nagarbhavi,Bangalore,India",
https://www.zomato.com/bangalore/mumchies-bommanahalli-bangalore,12.88205116,77.60497604,19315899,"581-C,Shanthiniketan Layout,Hulimavu,Bommanahalli,Bangalore,India",
https://www.zomato.com/bangalore/nic-natural-ice-creams-1-whitefield-bangalore,12.9853595,77.73960449,19316372,"Near Brigrade Tech Park,Splendid Times Square,Pattandur Agrahara,Whitefield,Bangalore,India",
https://www.zomato.com/bangalore/nic-natural-ice-creams-banashankari-bangalore,12.91972453,77.56900527,19316305,"Shop 12,1895,G S Residency,9th Main,Near 31st Cross,Banashankari,Bangalore,India",
https://www.zomato.com/bangalore/natural-ice-cream-electronic-city-bangalore,12.84272657,77.64122508,19481561,"78/1/14/AB,Neeladri Road,Near TVS Showroom,Beadasanapura,Electronic City,Bangalore,India",
https://www.zomato.com/bangalore/mealful-wraps-meals-in-a-wrap-sarjapur-road-bangalore,12.91325632,77.67716601,19329609,"40,First Floor,Khameshwari,Kaikondralli,Carmelam Post,Sarjapur Road,Bangalore,India",
https://www.zomato.com/bangalore/baskin-robbins-1-yelahanka-bangalore,13.1213946,77.62002122,19569875,"202/1,Ground Floor,Kalpavruksha Complex,Bagalur Main Road,Opposite Brinvadan College,Kattigenahalli,Yelahanka,Bangalore,India",
https://www.zomato.com/bangalore/fries-box-hsr-bangalore,12.90997689,77.6519556,19305868,"101 A,27th Main Road,Sector 2,HSR,Bangalore,India",
https://www.zomato.com/bangalore/bowring-kulfis-jalahalli-bangalore,13.05939846,77.54569385,19333440,"1,Krupa Complex,Kalathur Layout,Gangamma Circle,Jalahalli,Bangalore,India",
https://www.zomato.com/bangalore/nic-natural-ice-creams-marathahalli-bangalore,12.96630386,77.70315494,19316376,"10 K,286,15/10,Chinnappanhalli,Marathahalli,Bangalore,India",
https://www.zomato.com/bangalore/biryani-and-pulao-collection-by-itc-hotels-residency-road-bangalore,12.96692856,77.59501766,19554631,"1,Residency Road,Bangalore,ITC Gardenia,India",
https://www.zomato.com/bangalore/five-star-chicken-5-bannerghatta-road-bangalore,12.86245321,77.6148412,19301819,"36/10,Ground Floor,Yelenahalli,Near SLV Crystal Apartment,Bannerghatta Road,Bangalore,India",
https://www.zomato.com/bangalore/biryani-sizzle-nagawara-bangalore,13.03688098,77.61192564,19528343,"Flat 103,Sv Heights Vhbcs Layout,Arabic College Layout,Veerannapalya,Nagawara,Bangalore,India",
https://www.zomato.com/bangalore/nic-natural-ice-creams-yelahanka-bangalore,13.10412161,77.57494736,19316378,"610,SLV Nilaya,707 CHS,1st Main,2nd Cross,4th Phase,Yelahanka,Bangalore,India",
https://www.zomato.com/bangalore/nic-natural-ice-creams-jp-nagar-bangalore,12.88116347,77.58071009,19316496,"33,4th Cross,5th Main Road,Navodya Nagar,Near JP Nagar,Bangalore,JP Nagar,India",
https://www.zomato.com/bangalore/menaka-foods-jayanagar-bangalore,12.93113343,77.58611206,19333494,"72/3,11th main,3rd Block,Jayanagar,Bangalore,India",
https://www.zomato.com/bangalore/apsara-ice-creams-1-electronic-city-bangalore,12.83551628,77.69084293,19421080,"1023,1st Cross,Ananthnagar Main Road,Kammasandra,Phase 2,Near Vishal Mega Mart,Electronic City,Bangalore,India",
https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-1-hebbal-bangalore,13.0386902,77.59933066,19428272,"94,Gangamma Layout,V Nagenahalli Main Road,Hebbal,Bangalore,India",
https://www.zomato.com/bangalore/nic-natural-ice-creams-koramangala-8th-block-bangalore,12.94171315,77.61596035,19316501,"Shop 241,2nd D Main Road,Koramangala 8th Block,Bangalore,India",
https://www.zomato.com/bangalore/nic-natural-ice-creams-electronic-city-bangalore,12.84015852,77.65012298,19316322,"Shop 5,Site 189 & 190,RMR Shopping Complex,3rd Cross,Neeladri Nagar,Phase 1,Electronic City,Bangalore,India",
